,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length
654,FF,2023-05-12,91.5,-2.04,6.51,"Walker, Taijuan",641857,592836,,called_strike,,,,,7,Ryan McMahon strikes out swinging.   Ryan McMahon to 1st.  Wild pitch by pitcher Taijuan Walker.,R,L,R,COL,PHI,S,,,0,0,2023,-0.59,1.28,-0.4,2.1,,,,0,7,Bot,,,,,596117,,,5.333297675771773,-133.06499610713615,-7.97278881042146,-8.092423800814263,26.41857338982689,-15.477060198188786,3.5,1.66,,,,91.0,2108,5.8,718202,592836,596117,664761,543281,624641,607208,656941,656495,592206,54.67,,,,,,,,50,1,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,218,0.0,-0.038,,
665,FC,2023-05-12,87.9,-1.84,6.5,"Walker, Taijuan",553869,592836,field_out,hit_into_play,,,,,14,Elias Diaz pops out to first baseman Alec Bohm in foul territory.,R,R,R,COL,PHI,X,3,popup,1,2,2023,0.34,0.51,1.06,2.04,595777,,,2,6,Bot,181.38,166.97,,,592663,,,6.307943937353796,-128.0620305996998,-5.873306000569679,2.764487788111316,20.841770332974743,-25.685623275453157,3.16,1.49,158,62.0,54,88.4,2311,6.1,718202,592836,592663,664761,543281,624641,607208,656941,656495,592206,54.41,0.023,0.021,0.0,1,0,0,3,42,4,Cutter,1,0,1,0,0,1,1,0,Standard,Standard,189,-0.038,-0.272,,
705,FF,2023-05-12,93.8,-1.77,6.64,"Walker, Taijuan",553869,592836,,ball,,,,,12,Elias Diaz pops out to first baseman Alec Bohm in foul territory.,R,R,R,COL,PHI,B,,,0,2,2023,-0.51,1.15,0.08,4.3,595777,,,2,6,Bot,,,,,592663,,,5.890091504122437,-136.55360741436266,-2.890524435371476,-7.668978072310656,29.195851044479493,-17.28689761921861,3.0,1.35,,,,93.7,2202,6.1,718202,592836,592663,664761,543281,624641,607208,656941,656495,592206,54.36,,,,,,,,42,3,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard,219,0.0,0.022,,
736,SI,2023-05-12,93.9,-1.78,6.48,"Walker, Taijuan",553869,592836,,foul,,,,,4,Elias Diaz pops out to first baseman Alec Bohm in foul territory.,R,R,R,COL,PHI,S,,,0,1,2023,-1.02,0.83,-0.29,2.29,595777,,,2,6,Bot,,,,,592663,,,6.072972510888346,-136.64880368326666,-6.99797542136641,-14.009742604986023,26.271337795367703,-20.477445181257448,3.16,1.49,191,70.6,20,93.9,2051,6.0,718202,592836,592663,664761,543281,624641,607208,656941,656495,592206,54.47,,,,,,,,42,2,Sinker,1,0,1,0,0,1,1,0,Standard,Standard,219,0.0,-0.062,,
761,SI,2023-05-12,93.9,-1.71,6.56,"Walker, Taijuan",553869,592836,,foul,,,,,6,Elias Diaz pops out to first baseman Alec Bohm in foul territory.,R,R,R,COL,PHI,S,,,0,0,2023,-1.15,1.13,0.46,2.59,595777,,,2,6,Bot,,,,,592663,,,8.126736504302261,-136.50579755727688,-7.091539062744439,-16.138170209235994,26.75370307748257,-16.645508551234084,3.16,1.49,,,,93.9,2098,6.1,718202,592836,592663,664761,543281,624641,607208,656941,656495,592206,54.38,,,,,,,,42,1,Sinker,1,0,1,0,0,1,1,0,Standard,Standard,213,0.0,-0.043,,
777,SI,2023-05-12,92.5,-1.94,6.51,"Walker, Taijuan",543068,592836,sac_fly,hit_into_play,,,,,4,C.J. Cron out on a sacrifice fly to center fielder Dalton Guthrie.   Charlie Blackmon scores.    Jurickson Profar to 3rd.,R,R,R,COL,PHI,X,8,line_drive,0,0,2023,-1.24,0.9,-0.55,2.95,453568,595777,,1,6,Bot,108.93,74.22,,,592663,,,6.184539066421181,-134.60998933794534,-5.22835204854977,-16.40309693456339,27.443321808749644,-20.329598045358598,3.68,1.71,313,81.4,28,92.1,1986,5.9,718202,592836,592663,664761,543281,624641,607208,656941,656495,592206,54.61,0.111,0.105,0.0,1,0,0,3,41,1,Sinker,0,0,0,0,0,1,1,0,Strategic,Standard,215,0.036,-0.361,,
804,FS,2023-05-12,89.3,-2.07,6.42,"Walker, Taijuan",592178,592836,field_out,hit_into_play,,,,,5,"Kris Bryant grounds out, shortstop Trea Turner to first baseman Alec Bohm.",R,R,R,COL,PHI,X,6,ground_ball,2,1,2023,-0.75,0.22,0.19,2.3,453568,595777,,0,6,Bot,102.97,164.2,,,592663,,,7.113386979074023,-129.9873339770839,-4.68963398423707,-9.812111760645486,21.595218260793168,-29.048076155213533,3.28,1.69,34,88.5,-2,89.7,1444,6.1,718202,592836,592663,664761,543281,624641,607208,656941,656495,592206,54.43,0.254,0.241,0.0,1,0,0,2,40,4,Split-Finger,0,0,0,0,0,0,0,0,Strategic,Standard,224,-0.071,-0.358,,
842,FS,2023-05-12,90.0,-2.03,6.32,"Walker, Taijuan",592178,592836,,blocked_ball,,,,,14,"Kris Bryant grounds out, shortstop Trea Turner to first baseman Alec Bohm.",R,R,R,COL,PHI,B,,,1,1,2023,-0.75,0.46,0.67,-0.02,453568,595777,,0,6,Bot,,,,,592663,,,8.226212169820736,-130.44413339530956,-10.647094910007826,-10.288534883679167,26.63608250517294,-24.84736881315586,3.17,1.61,,,,89.5,1572,6.2,718202,592836,592663,664761,543281,624641,607208,656941,656495,592206,54.35,,,,,,,,40,3,Split-Finger,0,0,0,0,0,0,0,0,Strategic,Standard,229,0.0,-0.002,,
881,SI,2023-05-12,93.1,-1.9,6.55,"Walker, Taijuan",592178,592836,,foul,,,,,11,"Kris Bryant grounds out, shortstop Trea Turner to first baseman Alec Bohm.",R,R,R,COL,PHI,S,,,1,0,2023,-1.04,0.87,-1.09,3.36,453568,595777,,0,6,Bot,,,,,592663,,,4.341503990700498,-135.5354388399312,-4.360430925553909,-13.769809940758831,27.73138047810321,-20.661899654828463,3.28,1.69,177,66.8,31,92.8,2087,5.9,718202,592836,592663,664761,543281,624641,607208,656941,656495,592206,54.57,,,,,,,,40,2,Sinker,0,0,0,0,0,0,0,0,Strategic,Standard,217,0.0,-0.074,,
905,FS,2023-05-12,90.1,-2.05,6.37,"Walker, Taijuan",592178,592836,,blocked_ball,,,,,14,"Kris Bryant grounds out, shortstop Trea Turner to first baseman Alec Bohm.",R,R,R,COL,PHI,B,,,0,0,2023,-0.73,-0.04,0.34,0.5,453568,595777,,0,6,Bot,,,,,592663,,,7.432845278395432,-130.95066083262165,-8.574261272015866,-9.78017780670762,23.7538735222365,-31.20669911184557,3.24,1.68,,,,90.2,1728,6.1,718202,592836,592663,664761,543281,624641,607208,656941,656495,592206,54.42,,,,,,,,40,1,Split-Finger,0,0,0,0,0,0,0,0,Strategic,Standard,234,0.0,0.054,,
924,SI,2023-05-12,93.3,-1.79,6.57,"Walker, Taijuan",595777,592836,double,hit_into_play,,,,,2,Jurickson Profar doubles (6) on a fly ball to center fielder Dalton Guthrie.   Charlie Blackmon to 3rd.,R,L,R,COL,PHI,X,8,fly_ball,2,2,2023,-1.05,0.81,0.21,2.99,,,453568,0,6,Bot,156.9,52.08,,,592663,,,7.415861572176857,-135.72172136608972,-5.2447096010179415,-14.59639698752156,27.71228531281593,-21.1851911685626,3.26,1.58,394,94.9,28,93.1,2002,6.0,718202,592836,592663,664761,543281,624641,607208,656941,656495,592206,54.49,0.203,0.34,1.25,1,1,1,5,39,5,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,218,0.148,1.118,,
952,FF,2023-05-12,93.4,-2.01,6.51,"Walker, Taijuan",595777,592836,,ball,,,,,11,Jurickson Profar doubles (6) on a fly ball to center fielder Dalton Guthrie.   Charlie Blackmon to 3rd.,R,L,R,COL,PHI,B,,,1,2,2023,-0.65,1.15,-1.81,4.72,,,453568,0,6,Bot,,,,,592663,,,1.9138524729203568,-136.05992368436563,-1.4416155403450173,-8.535840491191468,27.991503528139468,-17.72219370930279,3.25,1.61,,,,92.9,2182,5.8,718202,592836,592663,664761,543281,624641,607208,656941,656495,592206,54.72,,,,,,,,39,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,215,0.0,0.068,,
980,FS,2023-05-12,88.5,-2.22,6.33,"Walker, Taijuan",595777,592836,,foul,,,,,7,Jurickson Profar doubles (6) on a fly ball to center fielder Dalton Guthrie.   Charlie Blackmon to 3rd.,R,L,R,COL,PHI,S,,,1,1,2023,-0.56,0.12,-0.4,1.5,,,453568,0,6,Bot,,,,,592663,,,5.584866735100392,-128.8080903356879,-6.047839766519834,-7.296811281342718,21.87622404963053,-29.892942650555717,3.26,1.58,1,73.9,-54,88.6,1544,6.0,718202,592836,592663,664761,543281,624641,607208,656941,656495,592206,54.54,,,,,,,,39,3,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,227,0.0,-0.088,,
1015,FS,2023-05-12,88.2,-2.31,6.38,"Walker, Taijuan",595777,592836,,ball,,,,,13,Jurickson Profar doubles (6) on a fly ball to center fielder Dalton Guthrie.   Charlie Blackmon to 3rd.,R,L,R,COL,PHI,B,,,0,1,2023,-0.78,0.35,-1.14,1.87,,,453568,0,6,Bot,,,,,592663,,,4.425327185779223,-128.58405406912945,-5.715334856743839,-9.499440691973607,20.545517707829596,-27.446825908486527,3.36,1.69,,,,88.4,1609,5.8,718202,592836,592663,664761,543281,624641,607208,656941,656495,592206,54.68,,,,,,,,39,2,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,226,0.0,0.036,,
1034,FC,2023-05-12,87.5,-2.06,6.54,"Walker, Taijuan",595777,592836,,foul,,,,,2,Jurickson Profar doubles (6) on a fly ball to center fielder Dalton Guthrie.   Charlie Blackmon to 3rd.,R,L,R,COL,PHI,S,,,0,0,2023,0.37,0.75,-0.11,2.77,,,453568,0,6,Bot,,,,,592663,,,3.930649523511311,-127.57979665803144,-4.6478166151131886,3.553409289567037,19.395892027050277,-23.2504892381295,3.26,1.58,115,68.2,77,87.8,2376,5.8,718202,592836,592663,664761,543281,624641,607208,656941,656495,592206,54.69,,,,,,,,39,1,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,184,0.0,-0.054,,
1080,FS,2023-05-12,88.2,-2.35,6.24,"Walker, Taijuan",453568,592836,single,hit_into_play,,,,,13,Charlie Blackmon singles on a line drive to center fielder Dalton Guthrie.,R,L,R,COL,PHI,X,8,line_drive,0,2,2023,-0.96,0.57,-1.09,1.58,,,,0,6,Bot,99.54,84.89,,,592663,,,4.996537845744116,-128.30807374762867,-6.4479168336579695,-11.563392372270702,23.776307794900536,-24.80119339314346,3.48,1.67,265,81.5,19,88.0,1368,6.0,718202,592836,592663,664761,543281,624641,607208,656941,656495,592206,54.55,0.94,0.876,0.9,1,1,0,4,38,3,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,232,0.051,0.474,,
1106,FF,2023-05-12,92.7,-1.86,6.58,"Walker, Taijuan",453568,592836,,swinging_strike,,,,,1,Charlie Blackmon singles on a line drive to center fielder Dalton Guthrie.,R,L,R,COL,PHI,S,,,0,1,2023,-0.87,1.32,-0.35,3.0,,,,0,6,Bot,,,,,592663,,,5.70577761568957,-134.9053776301896,-6.255938247272466,-11.793159697569138,26.641841888026843,-14.814631338177552,3.48,1.67,,,,92.4,2168,5.9,718202,592836,592663,664761,543281,624641,607208,656941,656495,592206,54.6,,,,,,,,38,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,210,0.0,-0.049,,
1123,FC,2023-05-12,85.4,-2.36,6.46,"Walker, Taijuan",453568,592836,,called_strike,,,,,8,Charlie Blackmon singles on a line drive to center fielder Dalton Guthrie.,R,L,R,COL,PHI,S,,,0,0,2023,0.28,0.78,0.02,1.8,,,,0,6,Bot,,,,,592663,,,4.98294339377812,-124.42896995266162,-6.369526691068142,2.2176009514589747,18.62832873839283,-23.1450954957834,3.45,1.52,,,,85.5,2348,5.7,718202,592836,592663,664761,543281,624641,607208,656941,656495,592206,54.75,,,,,,,,38,1,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,191,0.0,-0.038,,
1145,FC,2023-05-12,87.8,-1.94,6.47,"Walker, Taijuan",678662,592836,field_out,hit_into_play,,,,,14,Ezequiel Tovar flies out to right fielder Nick Castellanos.,R,R,R,COL,PHI,X,9,fly_ball,2,2,2023,0.51,0.93,1.09,1.96,,,605612,2,5,Bot,181.75,124.8,,,592663,,,6.236811135977323,-127.70472789480851,-6.737922615138888,4.431944190353502,23.923148096158208,-20.788512399106235,3.15,1.51,250,75.8,25,87.7,2443,6.0,718202,592836,592663,664761,543281,624641,607208,656941,656495,592206,54.46,0.737,0.707,0.0,1,0,0,4,34,5,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,186,-0.031,-0.202,,
1181,FS,2023-05-12,87.9,-2.0,6.36,"Walker, Taijuan",678662,592836,,blocked_ball,,,,,14,Ezequiel Tovar flies out to right fielder Nick Castellanos.,R,R,R,COL,PHI,B,,,1,2,2023,-0.92,0.09,1.11,-0.14,,,605612,2,5,Bot,,,,,592663,,,9.37465851938851,-127.5140776522588,-9.805927997564364,-11.827456298486467,23.285048458811204,-29.453553956749506,2.84,1.35,,,,87.7,1618,6.1,718202,592836,592663,664761,543281,624641,607208,656941,656495,592206,54.39,,,,,,,,34,4,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,231,0.0,0.028,,
1222,FF,2023-05-12,94.4,-1.85,6.55,"Walker, Taijuan",678662,592836,,foul_bunt,,,,,12,Ezequiel Tovar flies out to right fielder Nick Castellanos.,R,R,R,COL,PHI,S,,,1,1,2023,-0.4,1.1,0.08,4.17,,,605612,2,5,Bot,,,,,592663,,,5.875034097769146,-137.4761596691297,-3.036635964205533,-6.241286225277938,26.33303190366085,-17.62222795774201,3.15,1.51,125,,,94.7,2181,6.1,718202,592836,592663,664761,543281,624641,607208,656941,656495,592206,54.38,,,,,,,,34,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,214,0.0,-0.05,,
1247,FS,2023-05-12,87.8,-1.99,6.45,"Walker, Taijuan",678662,592836,,called_strike,,,,,14,Ezequiel Tovar flies out to right fielder Nick Castellanos.,R,R,R,COL,PHI,S,,,1,0,2023,-0.76,0.32,0.87,2.27,,,605612,2,5,Bot,,,,,592663,,,8.397116532267836,-127.7792367159393,-4.73255621049182,-9.80541439841564,21.124531083884413,-27.926765545991096,3.16,1.53,,,,87.7,1560,5.8,718202,592836,592663,664761,543281,624641,607208,656941,656495,592206,54.69,,,,,,,,34,2,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,223,0.0,-0.042,,
1282,FC,2023-05-12,88.2,-1.96,6.45,"Walker, Taijuan",678662,592836,,ball,,,,,14,Ezequiel Tovar flies out to right fielder Nick Castellanos.,R,R,R,COL,PHI,B,,,0,0,2023,0.52,0.79,0.85,1.04,,,605612,2,5,Bot,,,,,592663,,,5.710900298361607,-128.2510698088281,-8.702954317951818,4.700428724328478,23.5928012885972,-21.95689027958632,3.26,1.52,,,,88.1,2409,6.0,718202,592836,592663,664761,543281,624641,607208,656941,656495,592206,54.51,,,,,,,,34,1,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,200,0.0,0.025,,
1319,FF,2023-05-12,93.3,-1.93,6.55,"Walker, Taijuan",605612,592836,fielders_choice_out,hit_into_play,,,,,2,"Harold Castro reaches on a fielder's choice out, shortstop Trea Turner to third baseman Edmundo Sosa.   Ryan McMahon out at 3rd.",R,L,R,COL,PHI,X,6,ground_ball,0,1,2023,-0.57,1.13,0.14,3.35,,641857,,1,5,Bot,108.42,152.08,,,592663,,,6.5508849387419055,-135.87312324439728,-5.077628407885396,-8.277670677764368,22.592806150873084,-17.171660357407816,3.33,1.62,123,92.9,6,93.8,2123,6.0,718202,592836,592663,664761,543281,624641,607208,656941,656495,592206,54.51,0.5,0.459,0.0,1,0,0,4,33,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,218,-0.062,-0.291,,
1340,FC,2023-05-12,87.3,-2.08,6.51,"Walker, Taijuan",605612,592836,,called_strike,,,,,11,"Harold Castro reaches on a fielder's choice out, shortstop Trea Turner to third baseman Edmundo Sosa.   Ryan McMahon out at 3rd.",R,L,R,COL,PHI,S,,,0,0,2023,0.39,0.51,-0.09,3.37,,641857,,1,5,Bot,,,,,592663,,,3.959531918000323,-127.3865490346599,-2.656288199178233,3.828626489962794,17.717700876978217,-26.22047842857725,3.23,1.6,,,,88.0,2428,5.8,718202,592836,592663,664761,543281,624641,607208,656941,656495,592206,54.66,,,,,,,,33,1,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,189,0.0,-0.047,,
1374,FS,2023-05-12,88.4,-2.12,6.38,"Walker, Taijuan",545341,592836,field_out,hit_into_play,,,,,4,"Randal Grichuk grounds out, shortstop Trea Turner to first baseman Alec Bohm.",R,R,R,COL,PHI,X,6,ground_ball,1,0,2023,-0.65,0.48,-0.34,2.24,,641857,,0,5,Bot,104.79,158.14,,,592663,,,5.67337738831388,-128.7541879196708,-5.091195280425415,-8.314580852034503,23.342546872705707,-25.992046782477743,3.09,1.46,12,101.4,-11,88.4,1509,5.9,718202,592836,592663,664761,543281,624641,607208,656941,656495,592206,54.56,0.249,0.241,0.0,1,0,0,2,32,2,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,228,-0.056,-0.34,,
1396,FF,2023-05-12,92.4,-1.99,6.48,"Walker, Taijuan",545341,592836,,ball,,,,,11,"Randal Grichuk grounds out, shortstop Trea Turner to first baseman Alec Bohm.",R,R,R,COL,PHI,B,,,0,0,2023,-0.86,0.85,-1.65,2.73,,641857,,0,5,Bot,,,,,592663,,,2.70086546029989,-134.53155691342326,-5.635611432710583,-11.049335323373144,26.01334057673935,-20.826616381799468,3.1,1.45,,,,92.3,1982,6.0,718202,592836,592663,664761,543281,624641,607208,656941,656495,592206,54.52,,,,,,,,32,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,215,0.0,0.049,,
1434,FS,2023-05-12,87.9,-2.3,6.3,"Walker, Taijuan",641857,592836,double,hit_into_play,,,,,9,Ryan McMahon doubles (10) on a ground ball to center fielder Dalton Guthrie.,R,L,R,COL,PHI,X,8,ground_ball,2,2,2023,-0.54,0.48,0.29,1.57,,,,0,5,Bot,156.3,75.72,,,592663,,,7.326276184693078,-127.80984797531916,-6.385632778630744,-7.234857838687567,22.12654054295356,-25.861611871162893,3.51,1.61,124,111.3,4,87.8,1578,5.9,718202,592836,592663,664761,543281,624641,607208,656941,656495,592206,54.58,0.657,0.636,1.25,1,1,1,4,31,5,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,231,0.084,0.657,,
1465,FC,2023-05-12,86.2,-2.15,6.51,"Walker, Taijuan",641857,592836,,swinging_strike,,,,,5,Ryan McMahon doubles (10) on a ground ball to center fielder Dalton Guthrie.,R,L,R,COL,PHI,S,,,2,1,2023,0.28,0.56,-0.05,2.85,,,,0,5,Bot,,,,,592663,,,4.383340574927191,-125.69943507521744,-3.758159364216806,2.397425171298277,18.563134121779523,-25.747883979313187,3.51,1.61,,,,86.4,2470,5.7,718202,592836,592663,664761,543281,624641,607208,656941,656495,592206,54.81,,,,,,,,31,4,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,182,0.0,-0.067,,
1483,FS,2023-05-12,86.5,-2.36,6.3,"Walker, Taijuan",641857,592836,,ball,,,,,13,Ryan McMahon doubles (10) on a ground ball to center fielder Dalton Guthrie.,R,L,R,COL,PHI,B,,,1,1,2023,-0.24,0.06,-0.22,1.23,,,,0,5,Bot,,,,,592663,,,5.524330439493601,-126.01329602954688,-6.099135533707922,-3.430224161601967,19.657114932267586,-30.71035285142017,3.5,1.64,,,,86.6,1418,5.8,718202,592836,592663,664761,543281,624641,607208,656941,656495,592206,54.74,,,,,,,,31,3,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,234,0.0,0.053,,
1532,FF,2023-05-12,92.5,-1.91,6.58,"Walker, Taijuan",641857,592836,,ball,,,,,11,Ryan McMahon doubles (10) on a ground ball to center fielder Dalton Guthrie.,R,L,R,COL,PHI,B,,,0,1,2023,-0.39,1.06,-0.73,4.51,,,,0,5,Bot,,,,,592663,,,3.821518724977171,-134.73986831898253,-1.8350791550481984,-5.515267684040533,26.138978941751027,-18.979091216180446,3.53,1.72,,,,92.3,2110,5.9,718202,592836,592663,664761,543281,624641,607208,656941,656495,592206,54.62,,,,,,,,31,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,221,0.0,0.028,,
1542,FS,2023-05-12,86.7,-2.23,6.39,"Walker, Taijuan",641857,592836,,called_strike,,,,,7,Ryan McMahon doubles (10) on a ground ball to center fielder Dalton Guthrie.,R,L,R,COL,PHI,S,,,0,0,2023,-0.29,0.36,-0.38,1.69,,,,0,5,Bot,,,,,592663,,,4.9563030083420525,-126.16132976785826,-5.776092151878113,-3.999991906868145,23.835357552983076,-27.380353188738308,3.53,1.67,,,,86.2,1493,5.8,718202,592836,592663,664761,543281,624641,607208,656941,656495,592206,54.7,,,,,,,,31,1,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,225,0.0,-0.038,,
1595,FS,2023-05-12,89.1,-2.02,6.38,"Walker, Taijuan",553869,592836,field_out,hit_into_play,,,,,7,Elias Diaz flies out to center fielder Dalton Guthrie.,R,R,R,COL,PHI,X,8,fly_ball,0,0,2023,-0.73,0.31,-0.29,1.8,,,592178,2,4,Bot,102.55,38.3,,,592663,,,5.742565012557046,-129.5933314508968,-5.879201567219234,-9.42221275700598,25.072336420040983,-27.69133299536253,3.16,1.49,399,97.6,26,88.7,1476,5.9,718202,592836,592663,664761,543281,624641,607208,656941,656495,592206,54.6,0.366,0.566,0.0,1,0,0,6,27,1,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,223,-0.028,-0.241,,
1613,FF,2023-05-12,94.6,-1.72,6.55,"Walker, Taijuan",543068,592836,strikeout,called_strike,,,,,14,C.J. Cron called out on strikes.,R,R,R,COL,PHI,S,2,,1,2,2023,-0.74,1.29,0.85,1.86,,,592178,1,4,Bot,,,,,592663,,,8.30064548629787,-137.26381772821327,-9.386891020785924,-11.086237060441148,28.59526589318426,-13.933099452917148,3.57,1.64,,,,94.3,2240,6.2,718202,592836,592663,664761,543281,624641,607208,656941,656495,592206,54.35,,0.0,0.0,1,0,0,,26,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,214,-0.034,-0.215,,
1645,SI,2023-05-12,93.1,-1.78,6.6,"Walker, Taijuan",543068,592836,,foul,,,,,1,C.J. Cron called out on strikes.,R,R,R,COL,PHI,S,,,1,1,2023,-1.07,0.93,-0.52,3.78,,,592178,1,4,Bot,,,,,592663,,,5.538945863253951,-135.57108698426444,-3.509987606417297,-14.360287135293918,28.97693273280642,-20.10557054992269,3.68,1.71,193,68.7,33,92.5,1989,5.9,718202,592836,592663,664761,543281,624641,607208,656941,656495,592206,54.63,,,,,,,,26,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,214,0.0,-0.065,,
1663,FC,2023-05-12,88.5,-1.94,6.49,"Walker, Taijuan",543068,592836,,called_strike,,,,,9,C.J. Cron called out on strikes.,R,R,R,COL,PHI,S,,,1,0,2023,0.56,0.74,0.76,1.81,,,592178,1,4,Bot,,,,,592663,,,5.388665159271992,-128.75356021135656,-6.90474788953508,5.332057249509799,23.39275601772136,-22.80883512966696,3.58,1.65,,,,88.3,2540,5.9,718202,592836,592663,664761,543281,624641,607208,656941,656495,592206,54.59,,,,,,,,26,2,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,180,0.0,-0.062,,
1705,FS,2023-05-12,89.0,-2.12,6.38,"Walker, Taijuan",543068,592836,,ball,,,,,14,C.J. Cron called out on strikes.,R,R,R,COL,PHI,B,,,0,0,2023,-0.98,0.44,0.09,1.28,,,592178,1,4,Bot,,,,,592663,,,7.434608669483138,-129.35114047577702,-7.374593603482888,-12.542219653739329,26.023599281304,-25.865881281120156,3.58,1.65,,,,88.7,1564,6.1,718202,592836,592663,664761,543281,624641,607208,656941,656495,592206,54.4,,,,,,,,26,1,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,223,0.0,0.042,,
1767,FC,2023-05-12,86.4,-1.99,6.53,"Walker, Taijuan",592178,592836,single,hit_into_play,,,,,6,Kris Bryant singles on a sharp line drive to left fielder Kyle Schwarber.,R,R,R,COL,PHI,X,7,line_drive,1,0,2023,0.49,0.43,0.33,2.73,,,,1,4,Bot,87.16,78.02,,,592663,,,4.496402458516608,-125.88521650572298,-3.8166982260495503,4.545668112531644,20.7793939832843,-27.039072357454582,3.28,1.69,211,101.0,12,86.4,2496,5.8,718202,592836,592663,664761,543281,624641,607208,656941,656495,592206,54.67,0.963,0.954,0.9,1,1,0,4,25,2,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,178,0.03,0.238,,
1769,FC,2023-05-12,87.5,-1.92,6.57,"Walker, Taijuan",592178,592836,,ball,,,,,14,Kris Bryant singles on a sharp line drive to left fielder Kyle Schwarber.,R,R,R,COL,PHI,B,,,0,0,2023,0.42,0.67,0.95,1.8,,,,1,4,Bot,,,,,592663,,,6.036015522938618,-127.4419207021854,-6.84183976206196,3.647612188786249,21.11693011160709,-23.744750540263784,3.28,1.72,,,,87.7,2398,5.9,718202,592836,592663,664761,543281,624641,607208,656941,656495,592206,54.59,,,,,,,,25,1,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,190,0.0,0.025,,
1826,FC,2023-05-12,85.3,-2.07,6.48,"Walker, Taijuan",595777,592836,field_out,hit_into_play,,,,,3,Jurickson Profar flies out to center fielder Dalton Guthrie.,R,L,R,COL,PHI,X,8,fly_ball,1,0,2023,0.45,0.67,0.38,3.11,,,,0,4,Bot,120.18,73.0,,,592663,,,4.803949382518142,-124.26939962693876,-3.081582468408711,3.978152593569905,20.28263534399757,-24.74767834097937,3.26,1.58,314,82.2,34,85.2,2462,5.7,718202,592836,592663,664761,543281,624641,607208,656941,656495,592206,54.76,0.031,0.036,0.0,1,0,0,3,24,2,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,191,-0.027,-0.275,,
1858,FS,2023-05-12,86.6,-2.19,6.41,"Walker, Taijuan",595777,592836,,ball,,,,,14,Jurickson Profar flies out to center fielder Dalton Guthrie.,R,L,R,COL,PHI,B,,,0,0,2023,-0.81,0.17,0.44,0.97,,,,0,4,Bot,,,,,592663,,,7.877295053179663,-125.84640842127054,-7.166461912226711,-10.084925305548271,21.43673466517102,-29.27451251836544,3.3,1.53,,,,86.4,1432,5.9,718202,592836,592663,664761,543281,624641,607208,656941,656495,592206,54.64,,,,,,,,24,1,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,231,0.0,0.036,,
